customer_id,region,subscription_plan,contract_type,tenure_months,monthly_logins,customer_satisfaction_score,industry,company_size,years_in_business,monthly_subscription_fee_gbp,discount_percentage,employee_count,active_users,feature_usage_score,avg_session_duration_minutes,projects_created,integrations_enabled,support_tickets_last_6m,avg_resolution_time_hours,payment_failures_last_12m,email_open_rate,webinar_attendance_count,monthly_recurring_revenue,lifetime_value,signup_date,last_login_date,customer_segment,acquisition_channel,churn
CF06085,Scotland,Starter,Monthly,28,34.0,8.0,Manufacturing,Micro,20,79,5,1,0,29.0,123.0,147,6,3,70,0,,5,80.57,2255.96,2023-03-06,2023-06-04,Smb,Partner,No
CF08838,Scotland,Starter,Monthly,27,32.0,8.0,Education,Small,5,29,32,26,18,90.0,,27,2,4,9,5,6.0,8,24.9,672.3,2022-08-10,2022-10-21,Smb,Direct,No
CF00135,South West,Starter,Monthly,8,53.0,1.0,Logistics,Medium,29,199,3,177,79,96.0,68.0,176,9,0,31,5,86.0,2,184.98,1479.84,2024-01-18,2024-06-24,Smb,Organic Search,Yes
CF04811,London,Professional,Monthly,12,50.0,,Education,Small,7,79,25,22,12,65.0,61.0,10,12,1,46,2,89.0,3,92.46,1109.52,2024-02-20,2024-06-26,Mid-Market,Linkedin,No
CF06105,Wales,Starter,Monthly,18,41.0,5.0,Retail,Small,3,79,31,24,12,95.0,93.0,187,17,0,26,0,,0,77.84,1401.12,2022-02-13,2022-07-12,Smb,Google Ads,No
CF02932,North West,Professional,Monthly,66,40.0,1.0,Education,Small,21,199,19,17,8,5.0,87.0,98,17,2,15,0,47.0,1,166.4,10982.4,2022-09-27,2022-10-15,Smb,Partner,No
CF02232,Wales,Professional,Annual,36,47.0,3.0,Healthcare,Small,7,79,9,36,24,83.0,94.0,23,19,4,47,1,86.0,10,90.73,3266.28,2022-09-08,2022-12-03,Smb,Referral,No
CF04573,South East,Professional,Monthly,6,49.0,6.0,Logistics,Medium,16,29,2,195,150,78.0,55.0,58,16,3,18,3,76.0,7,26.01,156.06,2023-01-19,2023-02-23,Smb,Partner,No
CF12996,Scotland,Professional,Monthly,9,48.0,2.0,Logistics,Medium,7,29,6,244,192,79.0,104.0,70,6,1,30,0,90.0,11,32.83,295.47,2021-09-02,2021-10-10,Smb,Google Ads,No
CF10944,South East,Starter,Annual,1,,6.0,Retail,Micro,2,29,32,4,2,,123.0,142,0,2,38,5,,9,31.84,31.84,2021-09-28,2022-04-30,Smb,Google Ads,Yes
CF09644,North East,Starter,Monthly,17,51.0,3.0,Healthcare,Small,24,199,6,22,8,26.0,124.0,142,18,3,18,5,92.0,9,205.84,3499.28,2022-09-27,2023-05-05,Mid-Market,Direct,Yes
CF08608,East Midlands,Professional,Monthly,26,37.0,6.0,Finance,Medium,19,199,33,148,91,40.0,162.0,0,3,2,7,3,85.0,1,196.52,5109.52,2024-12-16,2025-04-06,Smb,Partner,No
CF03121,North East,Starter,Monthly,27,45.0,4.0,Technology,Micro,12,79,2,9,2,67.0,174.0,175,16,3,68,3,,1,74.8,2019.6,2020-07-15,2020-10-23,Mid-Market,Linkedin,Yes
CF04649,North East,Professional,Monthly,7,42.0,3.0,Technology,Medium,4,199,10,231,78,98.0,50.0,2,4,3,42,4,56.0,3,219.81,1538.67,2022-03-23,2022-12-11,Smb,Organic Search,Yes
CF10469,North West,Starter,Monthly,25,42.0,6.0,Manufacturing,Micro,7,79,17,5,3,98.0,91.0,81,0,1,42,0,58.0,11,81.81,2045.25,2020-08-12,2021-04-03,Smb,Organic Search,No
CF10681,North West,Starter,Monthly,8,34.0,4.0,Education,Medium,22,29,8,111,50,90.0,14.0,170,6,4,20,5,80.0,8,27.21,217.68,2021-08-26,2022-05-12,Mid-Market,Google Ads,Yes
CF13168,East Midlands,Starter,Monthly,17,42.0,1.0,Retail,Small,15,79,24,39,14,96.0,128.0,118,18,2,60,1,18.0,0,76.32,1297.44,2023-06-01,2024-01-11,Smb,Referral,No
CF13057,East Midlands,Starter,Annual,7,38.0,9.0,Finance,Small,6,29,40,14,4,71.0,41.0,152,11,1,13,2,28.0,4,33.81,236.67,2022-03-24,2022-06-12,Smb,Referral,No
CF00805,West Midlands,Professional,Annual,8,42.0,6.0,Finance,Medium,22,199,26,58,14,20.0,159.0,149,3,1,41,3,5.0,11,180.64,1445.12,2020-04-25,2020-09-23,Smb,Referral,No
CF00167,South West,Professional,Monthly,2,66.0,4.0,Technology,Medium,4,79,23,208,44,44.0,60.0,190,10,1,18,0,56.0,6,78.84,157.68,2020-01-06,2020-12-25,Smb,Linkedin,Yes
CF04171,Scotland,Starter,Monthly,6,50.0,2.0,Finance,Medium,27,199,7,190,54,32.0,145.0,196,10,2,46,5,20.0,5,159.56,957.36,2022-07-18,2022-11-13,Smb,Referral,Yes
CF02766,North East,Starter,Annual,10,44.0,6.0,Education,Micro,18,199,34,9,4,67.0,156.0,170,7,1,45,3,,11,227.13,2271.3,2024-09-12,2024-11-19,Smb,Direct,No
CF13914,North West,Starter,Monthly,34,46.0,6.0,Retail,Small,9,29,4,36,17,37.0,120.0,192,4,0,21,4,77.0,6,27.75,943.5,2025-05-16,2025-06-20,Smb,Google Ads,No
CF10976,Scotland,Starter,Monthly,2,50.0,9.0,Technology,Micro,6,29,35,4,1,62.0,111.0,160,16,1,47,5,,1,25.74,51.48,2020-09-26,2021-03-09,Enterprise,Partner,Yes
CF08061,West Midlands,Professional,Monthly,15,65.0,4.0,Technology,Small,23,29,5,33,11,35.0,74.0,157,19,4,10,3,90.0,7,26.14,392.1,2020-11-04,2021-07-02,Enterprise,Linkedin,No
CF00530,Wales,Starter,Annual,2,43.0,8.0,Retail,Micro,19,29,1,4,3,,53.0,78,9,1,67,0,35.0,3,27.91,55.82,2020-07-08,2020-11-05,Smb,Google Ads,No
CF00502,North East,Professional,Monthly,24,55.0,10.0,Logistics,Small,21,79,8,29,22,83.0,52.0,87,8,1,52,0,19.0,10,75.14,1803.36,2025-05-09,2025-06-20,Smb,Partner,No
CF09272,South West,Professional,Monthly,3,,9.0,Retail,Micro,30,29,29,10,2,63.0,111.0,115,7,2,52,5,84.0,7,28.64,85.92,2022-01-22,2022-05-21,Mid-Market,Google Ads,Yes
CF13628,London,Enterprise,Monthly,27,36.0,,Logistics,Micro,11,29,39,7,2,74.0,55.0,84,1,2,59,2,59.0,6,27.96,754.92,2023-09-12,2023-12-03,Enterprise,Partner,No
CF00637,London,Professional,Monthly,27,47.0,8.0,Education,Micro,13,79,15,2,0,84.0,179.0,35,9,2,44,2,,2,73.5,1984.5,2020-01-21,2020-07-15,Mid-Market,Google Ads,No
CF13232,North West,Enterprise,Monthly,3,49.0,4.0,Manufacturing,Micro,29,29,25,2,0,12.0,104.0,61,13,2,10,0,3.0,0,30.51,91.53,2024-01-22,2024-11-10,Smb,Linkedin,Yes
CF09306,Wales,Starter,Monthly,19,47.0,1.0,Technology,Large,13,29,18,313,176,30.0,122.0,63,9,4,40,0,71.0,1,30.42,577.98,2025-04-02,2025-06-20,Smb,Referral,No
CF09930,Wales,Enterprise,Monthly,1,46.0,5.0,Technology,Micro,23,29,30,10,7,71.0,22.0,69,10,4,36,3,80.0,10,24.38,24.38,2024-10-14,2024-11-19,Smb,Partner,Yes
CF01980,West Midlands,Professional,Annual,26,40.0,10.0,Manufacturing,Large,10,29,1,467,213,56.0,83.0,27,10,2,38,3,67.0,6,27.94,726.44,2024-03-24,2024-10-12,Smb,Organic Search,No
CF10719,South East,Professional,Monthly,19,49.0,6.0,Manufacturing,Small,30,29,1,17,10,67.0,160.0,33,12,4,65,5,3.0,3,26.78,508.82,2023-12-11,2024-02-20,Smb,Linkedin,No
CF12378,London,Starter,Monthly,7,33.0,,Manufacturing,Small,26,29,3,37,24,64.0,21.0,78,6,2,42,4,72.0,11,25.44,178.08,2020-06-17,2021-03-13,Smb,Partner,No
CF02463,North East,Professional,Monthly,2,52.0,2.0,Education,Micro,29,79,2,4,2,68.0,74.0,141,8,2,10,0,20.0,8,78.73,157.46,2022-11-10,2023-09-21,Smb,Google Ads,Yes
CF02098,South East,Starter,Annual,38,40.0,10.0,Logistics,Micro,23,199,19,2,1,94.0,73.0,87,19,0,61,2,69.0,9,208.35,7917.3,2023-01-21,2023-07-25,Smb,Google Ads,No
CF04436,East Midlands,Professional,Annual,29,46.0,5.0,Healthcare,Medium,3,29,12,223,106,44.0,127.0,76,13,2,22,5,91.0,8,25.69,745.01,2023-08-21,2024-06-03,Smb,Referral,No
CF03490,Wales,Professional,Monthly,9,53.0,9.0,Logistics,Small,29,29,25,14,8,66.0,71.0,131,5,3,35,1,97.0,3,31.05,279.45,2023-05-09,2023-09-15,Mid-Market,Direct,No
CF02314,West Midlands,Starter,Monthly,27,41.0,2.0,Retail,Small,18,199,32,32,6,,72.0,198,7,3,62,4,70.0,10,184.54,4982.58,2020-11-16,2021-02-09,Enterprise,Google Ads,Yes
CF13804,North East,Starter,Annual,13,32.0,10.0,Healthcare,Medium,20,79,25,95,38,7.0,111.0,136,14,2,71,2,18.0,6,88.07,1144.91,2021-02-11,2022-01-02,Smb,Referral,No
CF12657,West Midlands,Enterprise,Monthly,19,49.0,2.0,Technology,Medium,23,29,30,118,26,12.0,71.0,115,19,0,47,3,73.0,5,29.41,558.79,2022-07-15,2022-12-16,Mid-Market,Referral,Yes
CF05893,Scotland,Starter,Monthly,41,,8.0,Logistics,Micro,13,29,8,9,2,84.0,115.0,186,1,0,6,1,88.0,6,32.5,1332.5,2023-07-28,2024-07-10,Enterprise,Google Ads,No
CF05412,Wales,Professional,Monthly,25,43.0,2.0,Retail,Micro,8,29,23,8,4,26.0,16.0,98,11,0,10,4,72.0,7,24.32,608.0,2021-08-30,2022-05-06,Smb,Linkedin,Yes
CF13284,North East,Starter,Monthly,48,35.0,6.0,Healthcare,Small,21,29,11,48,15,98.0,118.0,118,8,2,64,5,69.0,3,31.79,1525.92,2022-05-30,2023-02-05,Mid-Market,Referral,No
CF14264,North East,Professional,Monthly,31,37.0,3.0,Retail,Small,1,29,31,12,8,100.0,150.0,70,7,1,68,0,58.0,9,23.22,719.82,2023-01-29,2023-05-13,Mid-Market,Linkedin,No
CF13542,London,Starter,Monthly,26,42.0,6.0,Healthcare,Micro,24,29,29,2,0,84.0,72.0,43,16,2,37,4,1.0,11,34.3,891.8,2023-08-31,2024-01-11,Mid-Market,Partner,No
CF01298,West Midlands,Starter,Monthly,15,39.0,6.0,Finance,Medium,25,79,21,232,96,88.0,131.0,95,17,1,66,3,22.0,5,94.2,1413.0,2022-09-03,2023-04-16,Smb,Organic Search,No
CF09290,East Midlands,Starter,Monthly,16,48.0,1.0,Healthcare,Small,15,29,7,34,25,37.0,122.0,111,6,5,57,0,19.0,11,24.43,390.88,2021-04-27,2022-04-09,Smb,Direct,No
CF11717,South East,Enterprise,Annual,40,51.0,7.0,Finance,Small,14,79,17,19,10,8.0,27.0,182,0,3,21,1,98.0,9,70.04,2801.6,2022-06-29,2023-03-09,Mid-Market,Referral,No
CF14784,West Midlands,Starter,Monthly,18,50.0,5.0,Education,Small,11,79,11,14,10,86.0,62.0,145,0,5,22,1,,3,74.82,1346.76,2023-08-19,2024-05-06,Smb,Linkedin,No
CF12662,South East,Starter,Annual,76,46.0,1.0,Finance,Small,6,29,39,37,22,34.0,49.0,73,9,2,61,2,80.0,10,25.01,1900.76,2024-06-13,2025-06-12,Smb,Google Ads,No
CF02589,East Midlands,Starter,Annual,28,37.0,1.0,Manufacturing,Small,15,79,34,43,21,,85.0,136,16,3,45,0,34.0,9,88.22,2470.16,2022-11-16,2022-11-18,Mid-Market,Organic Search,No
CF02656,West Midlands,Starter,Annual,23,34.0,10.0,Manufacturing,Medium,13,29,25,232,175,,122.0,78,1,1,69,1,,7,27.21,625.83,2024-06-07,2025-02-22,Mid-Market,Partner,No
CF12612,North East,Professional,Annual,65,37.0,5.0,Manufacturing,Medium,28,29,27,137,45,73.0,147.0,28,11,2,56,1,40.0,10,27.23,1769.95,2020-10-01,2020-12-05,Smb,Direct,No
CF11327,Wales,Professional,Monthly,35,37.0,8.0,Logistics,Micro,8,199,1,10,7,58.0,79.0,133,16,3,18,1,47.0,9,237.88,8325.8,2022-06-05,2023-02-16,Smb,Organic Search,No
CF09777,London,Professional,Annual,14,47.0,8.0,Healthcare,Micro,26,29,0,6,3,14.0,56.0,159,15,5,26,4,22.0,8,34.43,482.02,2020-06-01,2021-04-10,Smb,Google Ads,No
CF11698,Wales,Starter,Annual,3,37.0,8.0,Technology,Medium,2,29,23,74,35,61.0,85.0,60,3,3,50,2,5.0,2,29.98,89.94,2023-06-23,2024-01-05,Mid-Market,Partner,No
CF05073,London,Enterprise,Monthly,24,38.0,10.0,Education,Small,18,29,40,25,9,45.0,55.0,175,13,1,27,0,73.0,10,25.99,623.76,2024-10-22,2025-05-23,Enterprise,Referral,No
CF06282,East Midlands,Professional,Monthly,32,40.0,,Finance,Medium,28,29,22,227,62,52.0,143.0,158,9,2,8,0,83.0,9,24.23,775.36,2020-12-06,2021-07-01,Smb,Linkedin,No
CF05653,North West,Enterprise,Annual,4,1159.0,2.0,Healthcare,Micro,15,29,33,4,1,71.0,,80,8,2,14,2,56.0,11,31.39,125.56,2023-09-29,2023-10-16,Smb,Google Ads,No
CF10079,South East,Starter,Monthly,1,53.0,1.0,Healthcare,Small,13,29,21,31,17,46.0,,67,4,2,58,1,95.0,11,30.75,30.75,2024-01-14,2024-11-06,Smb,Google Ads,Yes
CF11345,North West,Starter,Annual,31,37.0,3.0,Technology,Medium,28,29,1,51,20,34.0,83.0,61,11,3,32,4,43.0,1,32.23,999.13,2023-11-17,2024-03-02,Mid-Market,Organic Search,No
CF02178,North East,Starter,Annual,14,49.0,7.0,Manufacturing,Micro,12,29,12,3,0,13.0,39.0,157,8,5,44,1,28.0,10,30.19,422.66,2022-12-18,2023-03-18,Smb,Partner,No
CF14933,Wales,Professional,Monthly,16,56.0,10.0,Logistics,Micro,24,29,7,5,2,37.0,86.0,18,7,0,38,1,79.0,1,30.43,486.88,2020-12-24,2021-09-27,Smb,Referral,No
CF05437,East Midlands,Starter,Monthly,76,53.0,3.0,Technology,Small,27,29,38,46,22,94.0,113.0,188,5,2,70,1,59.0,4,25.7,1953.2,2023-05-23,2024-01-31,Smb,Direct,No
CF06273,Scotland,Starter,Monthly,46,45.0,5.0,Manufacturing,Micro,23,199,20,5,2,77.0,144.0,78,17,1,8,2,87.0,1,179.17,8241.82,2020-06-10,2020-08-04,Mid-Market,Referral,No
CF04710,South West,Enterprise,Monthly,16,42.0,7.0,Healthcare,Micro,18,29,4,4,0,40.0,40.0,64,14,3,32,2,10.0,1,27.06,432.96,2023-09-08,2023-11-11,Smb,Partner,No
CF10427,East Midlands,Enterprise,Monthly,11,47.0,9.0,Retail,Large,22,199,26,471,374,84.0,148.0,79,12,2,54,3,86.0,5,187.91,2067.01,2023-03-11,2023-10-07,Smb,Direct,No
CF06590,South East,Enterprise,Monthly,3,34.0,2.0,Manufacturing,Small,20,199,23,40,14,74.0,126.0,159,3,3,49,5,0.0,11,168.01,504.03,2021-02-25,2021-09-07,Smb,Google Ads,Yes
CF08895,London,Starter,Annual,7,46.0,7.0,Manufacturing,Micro,25,199,28,2,1,13.0,155.0,69,13,3,27,4,,7,218.29,1528.03,2022-01-10,2022-09-15,Smb,Partner,No
CF05767,South West,Starter,Annual,6,34.0,1.0,Manufacturing,Large,14,79,20,387,223,81.0,130.0,0,10,2,58,3,31.0,9,64.14,384.84,2024-11-15,2024-12-04,Smb,Partner,No
CF10908,West Midlands,Professional,Monthly,10,47.0,2.0,Technology,Large,10,29,19,517,376,23.0,45.0,49,8,0,59,4,44.0,0,26.61,266.1,2025-05-05,2025-06-20,Mid-Market,Google Ads,Yes
CF14354,East Midlands,Starter,Monthly,8,48.0,3.0,Manufacturing,Micro,28,29,23,1,0,,48.0,137,5,1,14,2,11.0,4,32.12,256.96,2020-01-03,2020-11-03,Smb,Direct,No
CF13852,East Midlands,Starter,Annual,1,45.0,5.0,Retail,Micro,7,29,17,3,2,2.0,103.0,72,2,3,25,4,71.0,1,25.05,25.05,2021-08-27,2022-08-02,Mid-Market,Direct,Yes
CF12679,Wales,Professional,Monthly,12,43.0,1.0,Education,Micro,21,79,32,6,4,55.0,98.0,76,11,2,36,2,4.0,9,87.14,1045.68,2022-01-11,2022-06-28,Smb,Linkedin,No
CF14093,Scotland,Starter,Monthly,2,43.0,2.0,Logistics,Medium,13,29,17,192,59,48.0,113.0,182,14,1,35,2,36.0,3,25.68,51.36,2020-05-27,2021-02-14,Smb,Partner,No
CF03275,West Midlands,Professional,Monthly,17,39.0,2.0,Education,Micro,7,79,16,10,6,,21.0,28,15,2,32,2,19.0,7,84.12,1430.04,2024-03-07,2024-12-09,Smb,Linkedin,No
CF03123,Scotland,Starter,Annual,6,42.0,3.0,Technology,Micro,28,199,27,4,2,5.0,133.0,1,9,4,60,5,47.0,6,216.38,1298.28,2022-01-09,2022-03-24,Smb,Google Ads,No
CF05041,North East,Starter,Monthly,21,37.0,9.0,Manufacturing,Micro,26,29,25,6,3,61.0,89.0,158,10,2,35,2,13.0,11,23.99,503.79,2023-08-20,2024-07-13,Smb,Direct,No
CF12097,South East,Starter,Monthly,17,32.0,7.0,Finance,Micro,20,79,5,2,1,79.0,85.0,110,8,0,17,0,73.0,1,93.12,1583.04,2021-11-09,2022-03-29,Smb,Organic Search,No
CF00698,Scotland,Starter,Monthly,9,44.0,5.0,Finance,Small,6,79,20,23,13,12.0,145.0,172,2,0,20,1,43.0,8,92.71,834.39,2020-03-27,2021-01-03,Mid-Market,Organic Search,No
CF07743,Wales,Starter,Monthly,13,49.0,10.0,Logistics,Micro,17,29,32,5,3,73.0,91.0,11,17,2,37,0,,10,27.21,353.73,2020-01-03,2020-07-21,Mid-Market,Partner,No
CF14541,London,Starter,Annual,6,40.0,2.0,Logistics,Micro,13,29,31,2,1,58.0,66.0,172,11,2,4,3,76.0,8,24.51,147.06,2022-04-09,2022-09-19,Enterprise,Partner,No
CF01759,East Midlands,Professional,Annual,40,49.0,7.0,Education,Medium,13,29,36,203,71,90.0,162.0,5,0,0,8,1,16.0,10,24.96,998.4,2020-05-13,2020-05-22,Mid-Market,Google Ads,No
CF00987,North West,Starter,Monthly,1,41.0,2.0,Manufacturing,Micro,16,29,20,6,1,72.0,140.0,75,19,1,36,4,1.0,10,26.62,26.62,2020-04-30,2020-05-30,Smb,Google Ads,Yes
CF07537,East Midlands,Enterprise,Monthly,26,42.0,8.0,Technology,Medium,27,79,37,150,76,73.0,25.0,119,8,2,40,5,19.0,4,64.84,1685.84,2022-06-26,2023-06-03,Mid-Market,Organic Search,No
CF13518,London,Professional,Monthly,30,37.0,2.0,Technology,Micro,22,29,31,1,0,99.0,24.0,57,19,1,10,3,91.0,7,27.99,839.7,2020-11-06,2021-11-04,Smb,Organic Search,Yes
CF00270,South West,Starter,Monthly,5,45.0,2.0,Logistics,Micro,26,29,3,2,1,4.0,86.0,78,15,2,6,0,41.0,4,33.43,167.15,2023-01-10,2023-06-19,Smb,Organic Search,Yes
CF08187,Wales,Professional,Monthly,1,49.0,10.0,Finance,Micro,19,79,26,4,1,83.0,150.0,117,5,1,40,2,11.0,3,76.68,76.68,2021-08-09,2022-03-21,Smb,Partner,No
CF13784,North East,Professional,Monthly,4,42.0,4.0,Technology,Small,30,79,4,17,8,54.0,116.0,189,1,0,13,2,6.0,3,89.18,356.72,2020-12-25,2021-04-02,Smb,Partner,Yes
CF12287,South East,Professional,Monthly,16,,5.0,Finance,Small,29,199,34,11,4,,100.0,35,1,1,62,4,40.0,2,208.3,3332.8,2020-10-19,2021-01-25,Smb,Linkedin,No
CF02504,North East,Starter,Monthly,6,36.0,,Healthcare,Medium,4,29,26,150,70,16.0,5.0,79,12,3,44,5,6.0,3,29.28,175.68,2022-09-25,2023-07-10,Smb,Google Ads,Yes
CF06773,South West,Starter,Monthly,13,52.0,1.0,Education,Micro,14,29,7,10,5,72.0,65.0,190,18,2,10,0,78.0,2,32.73,425.49,2024-03-19,2025-02-09,Enterprise,Google Ads,No
CF05970,East Midlands,Professional,Monthly,3,,8.0,Technology,Small,15,29,7,23,9,12.0,25.0,33,4,2,13,2,45.0,2,30.55,91.65,2022-06-11,2022-07-29,Smb,Direct,No
CF00933,North East,Starter,Monthly,32,52.0,5.0,Manufacturing,Micro,2,29,36,7,3,66.0,174.0,164,16,0,30,1,55.0,0,26.71,854.72,2023-07-27,2024-04-29,Smb,Organic Search,No
CF02264,North East,Professional,Monthly,6,51.0,4.0,Technology,Micro,14,29,14,3,0,1.0,73.0,62,0,3,65,0,50.0,4,29.18,175.08,2020-05-04,2021-04-19,Mid-Market,Referral,Yes
CF05420,West Midlands,Professional,Annual,8,,4.0,Education,Small,30,79,40,48,23,94.0,114.0,195,7,0,65,2,93.0,1,83.45,667.6,2022-05-10,2022-07-19,Mid-Market,Direct,No
CF12379,North West,Starter,Monthly,44,42.0,2.0,Technology,Medium,28,79,27,192,84,,90.0,105,10,2,13,2,12.0,4,68.66,3021.04,2023-11-04,2024-05-22,Mid-Market,Organic Search,Yes
CF08329,South East,Starter,Annual,10,37.0,7.0,Retail,Micro,25,29,29,10,5,24.0,46.0,140,4,1,61,5,24.0,3,30.39,303.9,2024-11-02,2025-06-20,Smb,Google Ads,No
CF05617,South East,Starter,Monthly,1,41.0,8.0,Technology,Small,2,29,29,22,6,7.0,63.0,159,12,3,39,4,,7,32.62,32.62,2024-09-12,2025-03-29,Smb,Linkedin,Yes
CF01607,East Midlands,Starter,Monthly,6,65.0,6.0,Finance,Small,25,29,25,28,20,17.0,21.0,146,17,5,45,4,21.0,11,30.35,182.1,2023-03-22,2023-12-03,Smb,Linkedin,Yes
CF14372,Scotland,Professional,Annual,3,48.0,6.0,Healthcare,Small,16,79,36,45,22,100.0,51.0,129,5,2,19,2,78.0,11,81.96,245.88,2025-03-21,2025-06-20,Smb,Direct,No
CF08348,West Midlands,Enterprise,Annual,93,47.0,4.0,Education,Medium,24,199,37,115,26,95.0,8.0,143,14,2,47,4,31.0,2,223.94,20826.42,2021-10-20,2022-04-15,Enterprise,Linkedin,No
CF05038,North West,Professional,Monthly,5,,2.0,Logistics,Micro,19,29,17,5,2,35.0,79.0,163,19,1,50,5,13.0,3,29.07,145.35,2024-07-30,2025-02-03,Smb,Organic Search,Yes
CF03390,North East,Professional,Monthly,62,56.0,5.0,Manufacturing,Small,5,29,2,49,38,46.0,151.0,28,8,2,56,0,0.0,11,34.06,2111.72,2021-07-09,2021-12-27,Enterprise,Referral,No
CF10996,South West,Professional,Monthly,7,35.0,9.0,Manufacturing,Small,30,29,37,37,9,97.0,69.0,194,4,4,35,0,82.0,1,28.55,199.85,2021-11-17,2022-05-10,Smb,Partner,No
CF07395,South East,Starter,Annual,51,42.0,5.0,Manufacturing,Micro,2,29,10,9,2,100.0,150.0,169,7,3,55,2,52.0,0,25.83,1317.33,2024-03-29,2024-12-20,Smb,Direct,No
CF05022,North West,Professional,Annual,13,43.0,8.0,Logistics,Medium,9,29,32,245,52,42.0,30.0,109,17,0,69,0,89.0,8,32.53,422.89,2022-01-29,2022-03-21,Mid-Market,Partner,No
CF03135,East Midlands,Professional,Monthly,16,48.0,6.0,Healthcare,Micro,30,79,11,6,2,89.0,8.0,142,14,1,40,1,21.0,4,64.04,1024.64,2025-02-01,2025-06-20,Smb,Organic Search,No
CF08226,North East,Professional,Monthly,8,41.0,3.0,Education,Small,23,29,15,25,6,37.0,91.0,4,13,0,18,3,87.0,10,27.75,222.0,2021-07-16,2021-12-03,Smb,Organic Search,Yes
CF01409,South West,Starter,Annual,10,41.0,5.0,Technology,Small,28,79,17,31,14,80.0,18.0,5,19,0,3,2,9.0,2,81.67,816.7,2022-03-29,2022-10-05,Smb,Google Ads,No
CF05887,Wales,Professional,Annual,13,42.0,1.0,Manufacturing,Medium,26,29,37,204,55,32.0,57.0,117,6,5,38,4,18.0,8,34.31,446.03,2021-05-06,2022-04-29,Smb,Organic Search,No
CF01501,South West,Starter,Monthly,20,49.0,8.0,Education,Medium,18,199,5,181,45,97.0,47.0,111,4,0,43,2,49.0,11,212.62,4252.4,2021-09-04,2021-12-08,Smb,Organic Search,No
CF14670,Scotland,Starter,Monthly,9,42.0,5.0,Retail,Medium,20,79,13,67,22,33.0,84.0,99,16,3,56,3,4.0,10,70.06,630.54,2022-11-03,2023-08-06,Smb,Partner,No
CF08223,East Midlands,Starter,Monthly,31,57.0,7.0,Healthcare,Small,18,79,39,19,5,14.0,31.0,146,12,2,63,5,88.0,9,71.1,2204.1,2023-04-29,2023-06-19,Smb,Partner,Yes
CF08302,West Midlands,Professional,Annual,34,55.0,3.0,Technology,Small,25,79,10,40,13,18.0,84.0,39,19,2,18,4,43.0,9,77.16,2623.44,2020-11-01,2021-10-26,Smb,Partner,Yes
CF06594,East Midlands,Professional,Annual,32,53.0,1.0,Education,Small,4,29,21,41,8,,156.0,152,5,0,65,2,30.0,8,26.44,846.08,2022-01-27,2022-04-05,Smb,Organic Search,No
CF06681,South West,Starter,Monthly,8,48.0,5.0,Finance,Micro,25,29,27,7,2,78.0,52.0,59,5,4,32,5,,6,23.24,185.92,2025-02-24,2025-03-02,Smb,Partner,No
CF00757,North East,Professional,Annual,5,43.0,7.0,Technology,Small,12,79,21,33,16,19.0,46.0,187,12,2,32,5,2.0,7,66.04,330.2,2023-04-28,2023-11-08,Smb,Google Ads,Yes
CF09352,West Midlands,Enterprise,Annual,6,31.0,4.0,Finance,Micro,24,29,33,10,2,65.0,87.0,182,14,2,59,3,17.0,11,34.67,208.02,2021-06-11,2021-12-30,Smb,Referral,No
CF03695,North East,Starter,Annual,13,44.0,7.0,Manufacturing,Medium,29,79,0,191,52,69.0,172.0,123,10,5,49,1,33.0,3,79.14,1028.82,2025-02-06,2025-06-20,Smb,Partner,No
CF13705,North West,Professional,Monthly,2,46.0,8.0,Finance,Micro,1,29,12,6,3,8.0,7.0,72,10,3,39,1,,8,32.58,65.16,2022-11-30,2022-12-31,Smb,Referral,Yes
CF14053,Wales,Professional,Annual,23,47.0,1.0,Finance,Micro,21,79,3,4,2,5.0,28.0,44,1,1,4,1,,1,79.43,1826.89,2024-02-15,2024-09-14,Mid-Market,Partner,No
CF09706,Wales,Starter,Monthly,23,54.0,9.0,Education,Small,5,29,38,48,11,28.0,61.0,100,4,1,45,0,51.0,0,28.88,664.24,2021-03-26,2021-05-03,Smb,Direct,No
CF10504,Scotland,Professional,Monthly,5,51.0,9.0,Technology,Medium,13,199,33,190,46,,164.0,59,4,4,56,4,34.0,1,162.05,810.25,2021-11-24,2022-02-07,Smb,Organic Search,Yes
CF02023,South East,Starter,Monthly,17,1780.0,5.0,Logistics,Small,3,199,26,48,23,47.0,10.0,101,14,4,4,3,46.0,8,172.49,2932.33,2023-11-30,2024-01-11,Mid-Market,Referral,No
CF03789,South East,Starter,Monthly,3,42.0,9.0,Logistics,Small,26,199,9,34,26,80.0,86.0,34,18,3,16,2,87.0,5,170.82,512.46,2023-03-06,2023-03-29,Mid-Market,Google Ads,No
CF13481,London,Starter,Monthly,10,35.0,6.0,Education,Medium,21,29,4,203,99,,133.0,23,2,2,71,1,33.0,0,29.07,290.7,2021-10-25,2021-12-26,Mid-Market,Referral,No
CF01723,East Midlands,Starter,Monthly,1,35.0,7.0,Technology,Micro,21,29,23,10,2,,17.0,189,5,1,66,4,37.0,2,33.25,33.25,2020-09-05,2021-05-17,Smb,Linkedin,Yes
CF10754,North West,Starter,Monthly,45,31.0,3.0,Manufacturing,Medium,15,29,21,201,58,81.0,145.0,186,11,1,30,2,23.0,10,30.59,1376.55,2022-04-08,2022-06-12,Mid-Market,Organic Search,No
